"Scenario","Year","age","modelYear","vehSize","EV"
"Momentum-Reference",2049,28,2021,"Light Truck",33.4506170568677
"Momentum-Reference",2049,29,2020,"Car",1.20553809332289
"Momentum-Reference",2049,29,2020,"Light Truck",1.79446190667711
"Momentum-Reference",2050,0,2050,"Car",8359.19753846628
"Momentum-Reference",2050,0,2050,"Light Truck",15988.8024615337
"Momentum-Reference",2050,1,2049,"Car",12494.6303867999
"Momentum-Reference",2050,1,2049,"Light Truck",23984.3696132002
"Momentum-Reference",2050,2,2048,"Car",18378.7955290077
"Momentum-Reference",2050,2,2048,"Light Truck",35200.2044709923
"Momentum-Reference",2050,3,2047,"Car",26258.3580766839
"Momentum-Reference",2050,3,2047,"Light Truck",50287.6419233161
"Momentum-Reference",2050,4,2046,"Car",35735.1252933762
"Momentum-Reference",2050,4,2046,"Light Truck",69220.8747066239
"Momentum-Reference",2050,5,2045,"Car",46611.9607865162
"Momentum-Reference",2050,5,2045,"Light Truck",89279.0392134839
"Momentum-Reference",2050,6,2044,"Car",57139.2737236274
"Momentum-Reference",2050,6,2044,"Light Truck",110729.726276373
"Momentum-Reference",2050,7,2043,"Car",69249.0885518497
"Momentum-Reference",2050,7,2043,"Light Truck",128975.91144815
"Momentum-Reference",2050,8,2042,"Car",80659.7397680816
"Momentum-Reference",2050,8,2042,"Light Truck",150134.260231919
"Momentum-Reference",2050,9,2041,"Car",95111.6015295078
"Momentum-Reference",2050,9,2041,"Light Truck",176820.398470492
"Momentum-Reference",2050,10,2040,"Car",116946.550228696
"Momentum-Reference",2050,10,2040,"Light Truck",214000.449771304
"Momentum-Reference",2050,11,2039,"Car",335899.538466652
"Momentum-Reference",2050,11,2039,"Light Truck",613300.461533348
"Momentum-Reference",2050,12,2038,"Car",431655.540762779
"Momentum-Reference",2050,12,2038,"Light Truck",787403.459237222
"Momentum-Reference",2050,13,2037,"Car",518857.085347855
"Momentum-Reference",2050,13,2037,"Light Truck",938183.914652146
"Momentum-Reference",2050,14,2036,"Car",565973.454715618
"Momentum-Reference",2050,14,2036,"Light Truck",1022134.54528438
"Momentum-Reference",2050,15,2035,"Car",545320.40105915
"Momentum-Reference",2050,15,2035,"Light Truck",992605.598940851
"Momentum-Reference",2050,16,2034,"Car",452935.924362006
"Momentum-Reference",2050,16,2034,"Light Truck",832330.075637994
"Momentum-Reference",2050,17,2033,"Car",318325.148592238
"Momentum-Reference",2050,17,2033,"Light Truck",599890.851407762
"Momentum-Reference",2050,18,2032,"Car",199814.677472851
"Momentum-Reference",2050,18,2032,"Light Truck",362462.322527149
"Momentum-Reference",2050,19,2031,"Car",105746.098792076
"Momentum-Reference",2050,19,2031,"Light Truck",188313.901207924
"Momentum-Reference",2050,20,2030,"Car",50086.9449782292
"Momentum-Reference",2050,20,2030,"Light Truck",87760.0550217708
"Momentum-Reference",2050,21,2029,"Car",21605.5052675347
"Momentum-Reference",2050,21,2029,"Light Truck",38987.4947324653
"Momentum-Reference",2050,22,2028,"Car",9405.68758156941
"Momentum-Reference",2050,22,2028,"Light Truck",16596.3124184306
"Momentum-Reference",2050,23,2027,"Car",3841.75240299216
"Momentum-Reference",2050,23,2027,"Light Truck",6635.24759700784
"Momentum-Reference",2050,24,2026,"Car",1714.16423547639
"Momentum-Reference",2050,24,2026,"Light Truck",2805.83576452361
"Momentum-Reference",2050,25,2025,"Car",676.360058117935
"Momentum-Reference",2050,25,2025,"Light Truck",1025.63994188206
"Momentum-Reference",2050,26,2024,"Car",237.497758170344
"Momentum-Reference",2050,26,2024,"Light Truck",378.502241829656
"Momentum-Reference",2050,27,2023,"Car",83.0174924306425
"Momentum-Reference",2050,27,2023,"Light Truck",122.982507569358
"Momentum-Reference",2050,28,2022,"Car",27.0839682270777
"Momentum-Reference",2050,28,2022,"Light Truck",39.9160317729223
"Momentum-Reference",2050,29,2021,"Car",10.0666888138984
"Momentum-Reference",2050,29,2021,"Light Truck",14.9333111861016
"Momentum-Short",2022,0,2022,"Car",131.781696149662
"Momentum-Short",2022,0,2022,"Light Truck",194.218303850338
"Momentum-Short",2022,1,2021,"Car",89.7948642199734
"Momentum-Short",2022,1,2021,"Light Truck",133.205135780027
"Momentum-Short",2022,2,2020,"Car",71.5285935371582
"Momentum-Short",2022,2,2020,"Light Truck",106.471406462842
"Momentum-Short",2022,3,2019,"Car",90.7353845743536
"Momentum-Short",2022,3,2019,"Light Truck",133.264615425646
"Momentum-Short",2022,4,2018,"Car",123.056850095248
"Momentum-Short",2022,4,2018,"Light Truck",178.943149904752
"Momentum-Short",2022,5,2017,"Car",92.0145987121205
"Momentum-Short",2022,5,2017,"Light Truck",131.985401287879
"Momentum-Short",2022,6,2016,"Car",388.746708425145
"Momentum-Short",2022,6,2016,"Light Truck",548.253291574854
"Momentum-Short",2023,0,2023,"Car",180.542896159844
"Momentum-Short",2023,0,2023,"Light Truck",267.457103840156
"Momentum-Short",2023,1,2022,"Car",205.757310859441
"Momentum-Short",2023,1,2022,"Light Truck",303.242689140559
"Momentum-Short",2023,2,2021,"Car",139.725640736909
"Momentum-Short",2023,2,2021,"Light Truck",207.274359263091
"Momentum-Short",2023,3,2020,"Car",110.909504585706
"Momentum-Short",2023,3,2020,"Light Truck",165.090495414294
"Momentum-Short",2023,4,2019,"Car",138.938557629479
"Momentum-Short",2023,4,2019,"Light Truck",204.061442370521
"Momentum-Short",2023,5,2018,"Car",186.215167197114
"Momentum-Short",2023,5,2018,"Light Truck",270.784832802886
"Momentum-Short",2023,6,2017,"Car",136.378780234036
"Momentum-Short",2023,6,2017,"Light Truck",195.621219765964
"Momentum-Short",2023,7,2016,"Car",560.508861347248
"Momentum-Short",2023,7,2016,"Light Truck",790.491138652751
"Momentum-Short",2024,0,2024,"Car",298.58009191297
"Momentum-Short",2024,0,2024,"Light Truck",464.41990808703
"Momentum-Short",2024,1,2023,"Car",281.292280177614
"Momentum-Short",2024,1,2023,"Light Truck",416.707719822386
"Momentum-Short",2024,2,2022,"Car",319.752520412216
"Momentum-Short",2024,2,2022,"Light Truck",471.247479587785
"Momentum-Short",2024,3,2021,"Car",215.829808169981
"Momentum-Short",2024,3,2021,"Light Truck",320.170191830019
"Momentum-Short",2024,4,2020,"Car",169.980871158528
"Momentum-Short",2024,4,2020,"Light Truck",253.019128841472
"Momentum-Short",2024,5,2019,"Car",210.635714190464
"Momentum-Short",2024,5,2019,"Light Truck",309.364285809536
"Momentum-Short",2024,6,2018,"Car",276.674176207528
"Momentum-Short",2024,6,2018,"Light Truck",402.325823792472
"Momentum-Short",2024,7,2017,"Car",197.174140097401
"Momentum-Short",2024,7,2017,"Light Truck",282.825859902599
"Momentum-Short",2024,8,2016,"Car",778.738070132335
"Momentum-Short",2024,8,2016,"Light Truck",1098.26192986766
"Momentum-Short",2025,0,2025,"Car",516.302181010523
"Momentum-Short",2025,0,2025,"Light Truck",743.697818989476
"Momentum-Short",2025,1,2024,"Car",463.743507493361
"Momentum-Short",2025,1,2024,"Light Truck",721.256492506638
"Momentum-Short",2025,2,2023,"Car",436.043334028909
"Momentum-Short",2025,2,2023,"Light Truck",645.956665971092
"Momentum-Short",2025,3,2022,"Car",494.383479727104
"Momentum-Short",2025,3,2022,"Light Truck",728.616520272896
"Momentum-Short",2025,4,2021,"Car",330.992728200978
"Momentum-Short",2025,4,2021,"Light Truck",491.007271799022
"Momentum-Short",2025,5,2020,"Car",257.181459908883
"Momentum-Short",2025,5,2020,"Light Truck",382.818540091116
"Momentum-Short",2025,6,2019,"Car",312.713021836612
"Momentum-Short",2025,6,2019,"Light Truck",459.286978163389
"Momentum-Short",2025,7,2018,"Car",399.731026302776
"Momentum-Short",2025,7,2018,"Light Truck",581.268973697224
"Momentum-Short",2025,8,2017,"Car",273.98989884368
"Momentum-Short",2025,8,2017,"Light Truck",393.01010115632
"Momentum-Short",2025,9,2016,"Car",1029.32826425057
"Momentum-Short",2025,9,2016,"Light Truck",1451.67173574943
"Momentum-Short",2026,0,2026,"Car",805.266049928572
"Momentum-Short",2026,0,2026,"Light Truck",1238.73395007143
"Momentum-Short",2026,1,2025,"Car",796.50849080224
"Momentum-Short",2026,1,2025,"Light Truck",1147.49150919776
"Momentum-Short",2026,2,2024,"Car",715.708134181695
"Momentum-Short",2026,2,2024,"Light Truck",1113.2918658183
"Momentum-Short",2026,3,2023,"Car",670.587900022277
"Momentum-Short",2026,3,2023,"Light Truck",993.412099977723
"Momentum-Short",2026,4,2022,"Car",756.734157031185
"Momentum-Short",2026,4,2022,"Light Truck",1115.26584296881
"Momentum-Short",2026,5,2021,"Car",499.710432721915
"Momentum-Short",2026,5,2021,"Light Truck",741.289567278085
"Momentum-Short",2026,6,2020,"Car",381.351883521141
"Momentum-Short",2026,6,2020,"Light Truck",567.648116478858
"Momentum-Short",2026,7,2019,"Car",451.65157946609
"Momentum-Short",2026,7,2019,"Light Truck",663.34842053391
"Momentum-Short",2026,8,2018,"Car",555.793190496418
"Momentum-Short",2026,8,2018,"Light Truck",808.206809503582
"Momentum-Short",2026,9,2017,"Car",362.718261887511
"Momentum-Short",2026,9,2017,"Light Truck",520.281738112489
"Momentum-Short",2026,10,2016,"Car",1280.33334279616
"Momentum-Short",2026,10,2016,"Light Truck",1805.66665720384
"Momentum-Short",2026,11,2015,NA,0
"Momentum-Short",2027,0,2027,"Car",1224.31189894969
"Momentum-Short",2027,0,2027,"Light Truck",1979.68810105031
"Momentum-Short",2027,1,2026,"Car",1230.68201521382
"Momentum-Short",2027,1,2026,"Light Truck",1895.31798478618
"Momentum-Short",2027,2,2025,"Car",1217.44810461228
"Momentum-Short",2027,2,2025,"Light Truck",1755.55189538772
"Momentum-Short",2027,3,2024,"Car",1093.45414548478
"Momentum-Short",2027,3,2024,"Light Truck",1701.54585451522
"Momentum-Short",2027,4,2023,"Car",1018.77777118769
"Momentum-Short",2027,4,2023,"Light Truck",1509.22222881231
"Momentum-Short",2027,5,2022,"Car",1140.76057219124
"Momentum-Short",2027,5,2022,"Light Truck",1681.23942780876
"Momentum-Short",2027,6,2021,"Car",739.297626492696
"Momentum-Short",2027,6,2021,"Light Truck",1096.7023735073
"Momentum-Short",2027,7,2020,"Car",549.323524524131
"Momentum-Short",2027,7,2020,"Light Truck",817.676475475869
"Momentum-Short",2027,8,2019,"Car",628.261524441172
"Momentum-Short",2027,8,2019,"Light Truck",922.738475558829
"Momentum-Short",2027,9,2018,"Car",736.303735503686
"Momentum-Short",2027,9,2018,"Light Truck",1070.69626449631
"Momentum-Short",2027,10,2017,"Car",451.446624931341
"Momentum-Short",2027,10,2017,"Light Truck",647.553375068659
"Momentum-Short",2027,11,2016,"Car",6182.19285191365
"Momentum-Short",2027,11,2016,"Light Truck",8718.80714808634
"Momentum-Short",2027,12,2015,NA,0
"Momentum-Short",2028,0,2028,"Car",1162.16266898785
"Momentum-Short",2028,0,2028,"Light Truck",1937.83733101215
"Momentum-Short",2028,1,2027,"Car",1847.21428226467
"Momentum-Short",2028,1,2027,"Light Truck",2990.78571773533
"Momentum-Short",2028,2,2026,"Car",1854.89425622005
"Momentum-Short",2028,2,2026,"Light Truck",2860.10574377996
"Momentum-Short",2028,3,2025,"Car",1833.73394638807
"Momentum-Short",2028,3,2025,"Light Truck",2647.26605361193
"Momentum-Short",2028,4,2024,"Car",1639.98028949775
"Momentum-Short",2028,4,2024,"Light Truck",2555.01971050225
"Momentum-Short",2028,5,2023,"Car",1516.0767306994
"Momentum-Short",2028,5,2023,"Light Truck",2245.9232693006
"Momentum-Short",2028,6,2022,"Car",1678.80179174707
"Momentum-Short",2028,6,2022,"Light Truck",2474.19820825293
"Momentum-Short",2028,7,2021,"Car",1057.80766056444
"Momentum-Short",2028,7,2021,"Light Truck",1569.19233943556
"Momentum-Short",2028,8,2020,"Car",758.283460700099
"Momentum-Short",2028,8,2020,"Light Truck",1128.7165392999
"Momentum-Short",2028,9,2019,"Car",828.770521603248
"Momentum-Short",2028,9,2019,"Light Truck",1217.22947839675
"Momentum-Short",2028,10,2018,"Car",915.591861470272
"Momentum-Short",2028,10,2018,"Light Truck",1331.40813852973
"Momentum-Short",2028,11,2017,"Car",9912.10833447977
"Momentum-Short",2028,11,2017,"Light Truck",14217.8916655202
"Momentum-Short",2028,12,2016,"Car",6073.49313194845
"Momentum-Short",2028,12,2016,"Light Truck",8565.50686805154
"Momentum-Short",2028,13,2015,NA,0
"Momentum-Short",2029,0,2029,"Car",1604.74777190057
"Momentum-Short",2029,0,2029,"Light Truck",2732.25222809943
"Momentum-Short",2029,1,2028,"Car",1780.07989292363
"Momentum-Short",2029,1,2028,"Light Truck",2969.92010707636
"Momentum-Short",2029,2,2027,"Car",2735.84666599005
"Momentum-Short",2029,2,2027,"Light Truck",4438.15333400996
"Momentum-Short",2029,3,2026,"Car",2742.42083403316
"Momentum-Short",2029,3,2026,"Light Truck",4237.57916596684
"Momentum-Short",2029,4,2025,"Car",2699.978940077
"Momentum-Short",2029,4,2025,"Light Truck",3905.021059923
"Momentum-Short",2029,5,2024,"Car",2399.08902923342
"Momentum-Short",2029,5,2024,"Light Truck",3742.91097076658
"Momentum-Short",2029,6,2023,"Car",2191.50060115453
"Momentum-Short",2029,6,2023,"Light Truck",3246.49939884547
"Momentum-Short",2029,7,2022,"Car",2387.83582563206
"Momentum-Short",2029,7,2022,"Light Truck",3519.16417436794
"Momentum-Short",2029,8,2021,"Car",1448.79785409625
"Momentum-Short",2029,8,2021,"Light Truck",2149.20214590375
"Momentum-Short",2029,9,2020,"Car",990.952312711417
"Momentum-Short",2029,9,2020,"Light Truck",1475.04768728858
"Momentum-Short",2029,10,2019,"Car",1026.03896931624
"Momentum-Short",2029,10,2019,"Light Truck",1506.96103068376
"Momentum-Short",2029,11,2018,"Car",11113.0114988334
"Momentum-Short",2029,11,2018,"Light Truck",16159.9885011666
"Momentum-Short",2029,12,2017,"Car",9461.89404792404
"Momentum-Short",2029,12,2017,"Light Truck",13572.105952076
"Momentum-Short",2029,13,2016,"Car",5412.99712361032
"Momentum-Short",2029,13,2016,"Light Truck",7634.00287638967
"Momentum-Short",2029,14,2015,NA,0
"Momentum-Short",2030,0,2030,"Car",2083.28080072114
"Momentum-Short",2030,0,2030,"Light Truck",3455.71919927886
"Momentum-Short",2030,1,2029,"Car",2452.3954807186
"Momentum-Short",2030,1,2029,"Light Truck",4180.6045192814
"Momentum-Short",2030,2,2028,"Car",2691.91280015472
"Momentum-Short",2030,2,2028,"Light Truck",4497.08719984527
"Momentum-Short",2030,3,2027,"Car",3957.81388846553
"Momentum-Short",2030,3,2027,"Light Truck",6438.18611153447
"Momentum-Short",2030,4,2026,"Car",3944.47295964011
"Momentum-Short",2030,4,2026,"Light Truck",6111.5270403599
"Momentum-Short",2030,5,2025,"Car",3858.19302717709
"Momentum-Short",2030,5,2025,"Light Truck",5595.80697282291
"Momentum-Short",2030,6,2024,"Car",3395.2936696806
"Momentum-Short",2030,6,2024,"Light Truck",5309.7063303194
"Momentum-Short",2030,7,2023,"Car",3047.06437023344
"Momentum-Short",2030,7,2023,"Light Truck",4513.93562976657
"Momentum-Short",2030,8,2022,"Car",3246.84228059534
"Momentum-Short",2030,8,2022,"Light Truck",4785.15771940466
"Momentum-Short",2030,9,2021,"Car",1875.22279225299
"Momentum-Short",2030,9,2021,"Light Truck",2781.77720774701
"Momentum-Short",2030,10,2020,"Car",1212.77132188283
"Momentum-Short",2030,10,2020,"Light Truck",1805.22867811717
"Momentum-Short",2030,11,2019,"Car",12324.2146235478
"Momentum-Short",2030,11,2019,"Light Truck",18100.7853764522
"Momentum-Short",2030,12,2018,"Car",10766.6594373071
"Momentum-Short",2030,12,2018,"Light Truck",15656.3405626929
"Momentum-Short",2030,13,2017,"Car",8188.88850592019
"Momentum-Short",2030,13,2017,"Light Truck",11746.1114940798
"Momentum-Short",2030,14,2016,"Car",4550.03751472633
"Momentum-Short",2030,14,2016,"Light Truck",6416.96248527367
"Momentum-Short",2030,15,2015,NA,0
"Momentum-Short",2031,0,2031,"Car",2866.74352929061
"Momentum-Short",2031,0,2031,"Light Truck",4847.25647070939
"Momentum-Short",2031,1,2030,"Car",3188.17401647964
"Momentum-Short",2031,1,2030,"Light Truck",5293.82598352036
"Momentum-Short",2031,2,2029,"Car",3697.23538343521
"Momentum-Short",2031,2,2029,"Light Truck",6310.76461656479
"Momentum-Short",2031,3,2028,"Car",4001.03331079022
"Momentum-Short",2031,3,2028,"Light Truck",6697.96668920978
"Momentum-Short",2031,4,2027,"Car",5556.88324387637
"Momentum-Short",2031,4,2027,"Light Truck",9075.11675612364
"Momentum-Short",2031,5,2026,"Car",5490.48699841133
"Momentum-Short",2031,5,2026,"Light Truck",8540.51300158867
"Momentum-Short",2031,6,2025,"Car",5318.45859364787
"Momentum-Short",2031,6,2025,"Light Truck",7742.54140635213
"Momentum-Short",2031,7,2024,"Car",4612.11805502713
"Momentum-Short",2031,7,2024,"Light Truck",7233.88194497287
"Momentum-Short",2031,8,2023,"Car",4037.63231389615
"Momentum-Short",2031,8,2023,"Light Truck",5981.36768610385
"Momentum-Short",2031,9,2022,"Car",4175.78196695093
"Momentum-Short",2031,9,2022,"Light Truck",6154.21803304907
"Momentum-Short",2031,10,2021,"Car",2271.04499641547
"Momentum-Short",2031,10,2021,"Light Truck",3368.95500358453
"Momentum-Short",2031,11,2020,"Car",21835.9114843575
"Momentum-Short",2031,11,2020,"Light Truck",32503.0885156424
"Momentum-Short",2031,12,2019,"Car",12093.7305439817
"Momentum-Short",2031,12,2019,"Light Truck",17762.2694560183
"Momentum-Short",2031,13,2018,"Car",9398.36505777117
"Momentum-Short",2031,13,2018,"Light Truck",13666.6349422288
"Momentum-Short",2031,14,2017,"Car",6736.372340536
"Momentum-Short",2031,14,2017,"Light Truck",9662.62765946399
"Momentum-Short",2031,15,2016,"Car",3646.83411638957
"Momentum-Short",2031,15,2016,"Light Truck",5143.16588361043
"Momentum-Short",2031,16,2015,NA,0
"Momentum-Short",2032,0,2032,"Car",4096.10352365418
"Momentum-Short",2032,0,2032,"Light Truck",7081.89647634582
"Momentum-Short",2032,1,2031,"Car",4381.35052529667
"Momentum-Short",2032,1,2031,"Light Truck",7414.64947470334
"Momentum-Short",2032,2,2030,"Car",4814.56445032025
"Momentum-Short",2032,2,2030,"Light Truck",8005.43554967975
"Momentum-Short",2032,3,2029,"Car",5474.32804406762
"Momentum-Short",2032,3,2029,"Light Truck",9363.67195593238
"Momentum-Short",2032,4,2028,"Car",5803.48473866284
"Momentum-Short",2032,4,2028,"Light Truck",9742.51526133716
"Momentum-Short",2032,5,2027,"Car",7558.45539402649
"Momentum-Short",2032,5,2027,"Light Truck",12407.5446059735
"Momentum-Short",2032,6,2026,"Car",7376.83380941076
"Momentum-Short",2032,6,2026,"Light Truck",11533.1661905892
"Momentum-Short",2032,7,2025,"Car",7039.60589682127
