"Scenario","Year","State","vehSize","total_gallons"
"Momentum",2043,"Mississippi","Car",174031924.72225
"Momentum",2043,"Mississippi","Light Truck",435451657.988272
"Momentum",2043,"Missouri","Car",388283013.990308
"Momentum",2043,"Missouri","Light Truck",985272226.11846
"Momentum",2043,"Montana","Car",71831636.2427185
"Momentum",2043,"Montana","Light Truck",202360573.076111
"Momentum",2043,"Nebraska","Car",127246949.208867
"Momentum",2043,"Nebraska","Light Truck",323059469.007689
"Momentum",2043,"Nevada","Car",204493008.55465
"Momentum",2043,"Nevada","Light Truck",571468851.811623
"Momentum",2043,"New Hampshire","Car",93997837.0213771
"Momentum",2043,"New Hampshire","Light Truck",238377243.099197
"Momentum",2043,"New Jersey","Car",642169955.918448
"Momentum",2043,"New Jersey","Light Truck",1611278795.67466
"Momentum",2043,"New Mexico","Car",123763202.019127
"Momentum",2043,"New Mexico","Light Truck",348335172.331975
"Momentum",2043,"New York","Car",1280803133.22099
"Momentum",2043,"New York","Light Truck",3230694290.76816
"Momentum",2043,"North Carolina","Car",665245436.288151
"Momentum",2043,"North Carolina","Light Truck",1714744210.96473
"Momentum",2043,"North Dakota","Car",53120141.9432841
"Momentum",2043,"North Dakota","Light Truck",135026161.343822
"Momentum",2043,"Ohio","Car",767131107.600375
"Momentum",2043,"Ohio","Light Truck",1859946448.85781
"Momentum",2043,"Oklahoma","Car",245514654.471652
"Momentum",2043,"Oklahoma","Light Truck",647984000.52754
"Momentum",2043,"Oregon","Car",272783177.060778
"Momentum",2043,"Oregon","Light Truck",740617459.781445
"Momentum",2043,"Pennsylvania","Car",832025324.723987
"Momentum",2043,"Pennsylvania","Light Truck",2101401513.47866
"Momentum",2043,"Rhode Island","Car",70721797.581216
"Momentum",2043,"Rhode Island","Light Truck",179407691.727302
"Momentum",2043,"South Carolina","Car",319875570.776299
"Momentum",2043,"South Carolina","Light Truck",826186123.562155
"Momentum",2043,"South Dakota","Car",60307131.9177595
"Momentum",2043,"South Dakota","Light Truck",153285205.410089
"Momentum",2043,"Tennessee","Car",440758573.028475
"Momentum",2043,"Tennessee","Light Truck",1100490987.23859
"Momentum",2043,"Texas","Car",1876146831.12303
"Momentum",2043,"Texas","Light Truck",4941638634.16968
"Momentum",2043,"Utah","Car",219382238.399652
"Momentum",2043,"Utah","Light Truck",614492523.633397
"Momentum",2043,"Vermont","Car",46366792.0530982
"Momentum",2043,"Vermont","Light Truck",117159087.49538
"Momentum",2043,"Virginia","Car",556597263.657064
"Momentum",2043,"Virginia","Light Truck",1431656621.20988
"Momentum",2043,"Washington","Car",538028676.382312
"Momentum",2043,"Washington","Light Truck",1452140259.82097
"Momentum",2043,"West Virginia","Car",106624131.302069
"Momentum",2043,"West Virginia","Light Truck",275959934.800021
"Momentum",2043,"Wisconsin","Car",406400807.19596
"Momentum",2043,"Wisconsin","Light Truck",985032757.503754
"Momentum",2043,"Wyoming","Car",36189144.1172763
"Momentum",2043,"Wyoming","Light Truck",102120091.100815
"Momentum",2044,"Alabama","Car",320654740.133673
"Momentum",2044,"Alabama","Light Truck",804806461.35564
"Momentum",2044,"Alaska","Car",50179464.457897
"Momentum",2044,"Alaska","Light Truck",138475509.853704
"Momentum",2044,"Arizona","Car",474110942.276851
"Momentum",2044,"Arizona","Light Truck",1335199078.24202
"Momentum",2044,"Arkansas","Car",188427085.421118
"Momentum",2044,"Arkansas","Light Truck",500093498.719062
"Momentum",2044,"California","Car",2662634523.05886
"Momentum",2044,"California","Light Truck",7208260197.32897
"Momentum",2044,"Colorado","Car",403631191.375256
"Momentum",2044,"Colorado","Light Truck",1132873802.00869
"Momentum",2044,"Connecticut","Car",247116015.813682
"Momentum",2044,"Connecticut","Light Truck",628831764.819165
"Momentum",2044,"Delaware","Car",68409126.8347878
"Momentum",2044,"Delaware","Light Truck",176919584.197431
"Momentum",2044,"District of Columbia","Car",45216725.0641772
"Momentum",2044,"District of Columbia","Light Truck",116872310.342341
"Momentum",2044,"Florida","Car",1481500574.04378
"Momentum",2044,"Florida","Light Truck",3825405058.77514
"Momentum",2044,"Georgia","Car",706182759.291649
"Momentum",2044,"Georgia","Light Truck",1826263003.44625
"Momentum",2044,"Hawaii","Car",90970829.7043803
"Momentum",2044,"Hawaii","Light Truck",249044033.446039
"Momentum",2044,"Idaho","Car",125257477.630397
"Momentum",2044,"Idaho","Light Truck",354038862.023567
"Momentum",2044,"Illinois","Car",889240815.847453
"Momentum",2044,"Illinois","Light Truck",2161440658.09186
"Momentum",2044,"Indiana","Car",466844394.996953
"Momentum",2044,"Indiana","Light Truck",1137054836.74971
"Momentum",2044,"Iowa","Car",217221400.10856
"Momentum",2044,"Iowa","Light Truck",554200817.975228
"Momentum",2044,"Kansas","Car",193364660.362375
"Momentum",2044,"Kansas","Light Truck",493044417.24098
"Momentum",2044,"Kentucky","Car",292033300.913836
"Momentum",2044,"Kentucky","Light Truck",732923970.463765
"Momentum",2044,"Louisiana","Car",274708687.363546
"Momentum",2044,"Louisiana","Light Truck",729269744.40149
"Momentum",2044,"Maine","Car",98429861.1569597
"Momentum",2044,"Maine","Light Truck",250871834.311201
"Momentum",2044,"Maryland","Car",420513834.251796
"Momentum",2044,"Maryland","Light Truck",1085167961.49317
"Momentum",2044,"Massachusetts","Car",490152564.271195
"Momentum",2044,"Massachusetts","Light Truck",1245577028.89027
"Momentum",2044,"Michigan","Car",707818001.254482
"Momentum",2044,"Michigan","Light Truck",1722708208.92897
"Momentum",2044,"Minnesota","Car",413980669.455064
"Momentum",2044,"Minnesota","Light Truck",1054048341.20779
"Momentum",2044,"Mississippi","Car",183110389.085868
"Momentum",2044,"Mississippi","Light Truck",459887994.531589
"Momentum",2044,"Missouri","Car",405904632.102995
"Momentum",2044,"Missouri","Light Truck",1034678792.95026
"Momentum",2044,"Montana","Car",75248048.9539337
"Momentum",2044,"Montana","Light Truck",212761712.517704
"Momentum",2044,"Nebraska","Car",133245269.675664
"Momentum",2044,"Nebraska","Light Truck",339800388.152503
"Momentum",2044,"Nevada","Car",210209599.083368
"Momentum",2044,"Nevada","Light Truck",590605283.768581
"Momentum",2044,"New Hampshire","Car",97936754.595148
"Momentum",2044,"New Hampshire","Light Truck",249464968.510664
"Momentum",2044,"New Jersey","Car",658537822.143767
"Momentum",2044,"New Jersey","Light Truck",1660384127.73813
"Momentum",2044,"New Mexico","Car",129368123.540927
"Momentum",2044,"New Mexico","Light Truck",365520434.165355
"Momentum",2044,"New York","Car",1332715291.68562
"Momentum",2044,"New York","Light Truck",3374626527.91998
"Momentum",2044,"North Carolina","Car",692347793.433218
"Momentum",2044,"North Carolina","Light Truck",1792531525.61069
"Momentum",2044,"North Dakota","Car",55839373.6245503
"Momentum",2044,"North Dakota","Light Truck",142544107.325572
"Momentum",2044,"Ohio","Car",802424439.972683
"Momentum",2044,"Ohio","Light Truck",1953930506.05544
"Momentum",2044,"Oklahoma","Car",256503119.539379
"Momentum",2044,"Oklahoma","Light Truck",679716304.777664
"Momentum",2044,"Oregon","Car",280514529.742513
"Momentum",2044,"Oregon","Light Truck",767818100.176127
"Momentum",2044,"Pennsylvania","Car",868805250.324149
"Momentum",2044,"Pennsylvania","Light Truck",2202199984.61171
"Momentum",2044,"Rhode Island","Car",73749888.7486181
"Momentum",2044,"Rhode Island","Light Truck",187905224.704808
"Momentum",2044,"South Carolina","Car",334629677.318509
"Momentum",2044,"South Carolina","Light Truck",867763603.753845
"Momentum",2044,"South Dakota","Car",63381084.6361016
"Momentum",2044,"South Dakota","Light Truck",161787799.232302
"Momentum",2044,"Tennessee","Car",460580518.717651
"Momentum",2044,"Tennessee","Light Truck",1154755819.00788
"Momentum",2044,"Texas","Car",1948532480.92343
"Momentum",2044,"Texas","Light Truck",5155002517.09936
"Momentum",2044,"Utah","Car",226743417.949757
"Momentum",2044,"Utah","Light Truck",638230723.399858
"Momentum",2044,"Vermont","Car",47840814.7999014
"Momentum",2044,"Vermont","Light Truck",121499608.731948
"Momentum",2044,"Virginia","Car",576146906.446937
"Momentum",2044,"Virginia","Light Truck",1489163830.88031
"Momentum",2044,"Washington","Car",547549663.784517
"Momentum",2044,"Washington","Light Truck",1491633364.70594
"Momentum",2044,"West Virginia","Car",112126809.482195
"Momentum",2044,"West Virginia","Light Truck",291236221.173366
"Momentum",2044,"Wisconsin","Car",424677373.236941
"Momentum",2044,"Wisconsin","Light Truck",1033834224.92113
"Momentum",2044,"Wyoming","Car",38057793.6871042
"Momentum",2044,"Wyoming","Light Truck",107745345.090721
"Momentum",2045,"Alabama","Car",334519098.582735
"Momentum",2045,"Alabama","Light Truck",841470150.89969
"Momentum",2045,"Alaska","Car",52247779.6647547
"Momentum",2045,"Alaska","Light Truck",144786791.774487
"Momentum",2045,"Arizona","Car",488742442.938584
"Momentum",2045,"Arizona","Light Truck",1380595506.27607
"Momentum",2045,"Arkansas","Car",196785189.393968
"Momentum",2045,"Arkansas","Light Truck",523268395.150404
"Momentum",2045,"California","Car",2669899083.45206
"Momentum",2045,"California","Light Truck",7290691630.38227
"Momentum",2045,"Colorado","Car",412404296.05857
"Momentum",2045,"Colorado","Light Truck",1161970634.56628
"Momentum",2045,"Connecticut","Car",255415918.329343
"Momentum",2045,"Connecticut","Light Truck",652056790.513903
"Momentum",2045,"Delaware","Car",70629954.7732528
"Momentum",2045,"Delaware","Light Truck",183226277.813871
"Momentum",2045,"District of Columbia","Car",46609276.2931755
"Momentum",2045,"District of Columbia","Light Truck",120860088.36927
"Momentum",2045,"Florida","Car",1522786652.83617
"Momentum",2045,"Florida","Light Truck",3945629368.62341
"Momentum",2045,"Georgia","Car",729033954.062153
"Momentum",2045,"Georgia","Light Truck",1891187803.43446
"Momentum",2045,"Hawaii","Car",93252277.602103
"Momentum",2045,"Hawaii","Light Truck",256869406.666846
"Momentum",2045,"Idaho","Car",130358107.629901
"Momentum",2045,"Idaho","Light Truck",369234239.188691
"Momentum",2045,"Illinois","Car",919329792.841019
"Momentum",2045,"Illinois","Light Truck",2241994558.02254
"Momentum",2045,"Indiana","Car",485937768.761263
"Momentum",2045,"Indiana","Light Truck",1186980799.08465
"Momentum",2045,"Iowa","Car",226503135.311107
"Momentum",2045,"Iowa","Light Truck",579460353.197439
"Momentum",2045,"Kansas","Car",201233217.067412
"Momentum",2045,"Kansas","Light Truck",514575132.106429
"Momentum",2045,"Kentucky","Car",304594825.531579
"Momentum",2045,"Kentucky","Light Truck",766159840.57259
"Momentum",2045,"Louisiana","Car",287117747.67163
"Momentum",2045,"Louisiana","Light Truck",763612516.978001
"Momentum",2045,"Maine","Car",102207149.031565
"Momentum",2045,"Maine","Light Truck",261244124.389076
"Momentum",2045,"Maryland","Car",431503284.659707
"Momentum",2045,"Maryland","Light Truck",1117539805.26422
"Momentum",2045,"Massachusetts","Car",504603718.380619
"Momentum",2045,"Massachusetts","Light Truck",1286857531.30861
"Momentum",2045,"Michigan","Car",734963619.188052
"Momentum",2045,"Michigan","Light Truck",1794228193.96104
"Momentum",2045,"Minnesota","Car",428755852.127401
"Momentum",2045,"Minnesota","Light Truck",1095123894.84137
"Momentum",2045,"Mississippi","Car",191456349.993249
"Momentum",2045,"Mississippi","Light Truck",481843313.793519
"Momentum",2045,"Missouri","Car",422009714.292259
"Momentum",2045,"Missouri","Light Truck",1078875687.67228
"Momentum",2045,"Montana","Car",78383162.686244
"Momentum",2045,"Montana","Light Truck",222074262.948834
"Momentum",2045,"Nebraska","Car",138734466.1849
"Momentum",2045,"Nebraska","Light Truck",354799546.384163
"Momentum",2045,"Nevada","Car",215362531.464245
"Momentum",2045,"Nevada","Light Truck",607273565.823348
"Momentum",2045,"New Hampshire","Car",101517589.163032
"Momentum",2045,"New Hampshire","Light Truck",259362862.028328
"Momentum",2045,"New Jersey","Car",673058988.700832
"Momentum",2045,"New Jersey","Light Truck",1702992928.27874
"Momentum",2045,"New Mexico","Car",134504544.427377
"Momentum",2045,"New Mexico","Light Truck",380873292.98111
"Momentum",2045,"New York","Car",1379839977.24274
"Momentum",2045,"New York","Light Truck",3502804440.81432
"Momentum",2045,"North Carolina","Car",717056440.253127
"Momentum",2045,"North Carolina","Light Truck",1861722718.08591
"Momentum",2045,"North Dakota","Car",58334355.0885976
"Momentum",2045,"North Dakota","Light Truck",149301669.718675
"Momentum",2045,"Ohio","Car",834575341.081465
"Momentum",2045,"Ohio","Light Truck",2038199205.65945
"Momentum",2045,"Oklahoma","Car",266578907.617589
"Momentum",2045,"Oklahoma","Light Truck",708027989.170022
"Momentum",2045,"Oregon","Car",287456934.437946
"Momentum",2045,"Oregon","Light Truck",791718957.118964
"Momentum",2045,"Pennsylvania","Car",902303020.366384
"Momentum",2045,"Pennsylvania","Light Truck",2292327357.70289
"Momentum",2045,"Rhode Island","Car",76504691.475517
"Momentum",2045,"Rhode Island","Light Truck",195497447.669501
"Momentum",2045,"South Carolina","Car",348132970.630817
"Momentum",2045,"South Carolina","Light Truck",904955482.982646
"Momentum",2045,"South Dakota","Car",66201305.1349119
"Momentum",2045,"South Dakota","Light Truck",169429540.932956
"Momentum",2045,"Tennessee","Car",478723007.02712
"Momentum",2045,"Tennessee","Light Truck",1203208845.91409
"Momentum",2045,"Texas","Car",2014580898.24854
"Momentum",2045,"Texas","Light Truck",5343978550.43941
"Momentum",2045,"Utah","Car",233426549.974283
"Momentum",2045,"Utah","Light Truck",659126214.697426
"Momentum",2045,"Vermont","Car",49164394.3751237
"Momentum",2045,"Vermont","Light Truck",125321958.826226
"Momentum",2045,"Virginia","Car",593876446.759941
"Momentum",2045,"Virginia","Light Truck",1539939422.0277
"Momentum",2045,"Washington","Car",555878466.728092
"Momentum",2045,"Washington","Light Truck",1525416100.22563
"Momentum",2045,"West Virginia","Car",117178753.838811
"Momentum",2045,"West Virginia","Light Truck",304965181.773099
"Momentum",2045,"Wisconsin","Car",441311030.819167
"Momentum",2045,"Wisconsin","Light Truck",1077548424.04062
"Momentum",2045,"Wyoming","Car",39775901.1846869
"Momentum",2045,"Wyoming","Light Truck",112798732.640312
"Momentum",2046,"Alabama","Car",346568649.173936
"Momentum",2046,"Alabama","Light Truck",874571054.367236
"Momentum",2046,"Alaska","Car",54051252.5336184
"Momentum",2046,"Alaska","Light Truck",150460015.151899
"Momentum",2046,"Arizona","Car",501356013.873503
"Momentum",2046,"Arizona","Light Truck",1421259324.43719
"Momentum",2046,"Arkansas","Car",204069862.448595
"Momentum",2046,"Arkansas","Light Truck",544155155.350769
"Momentum",2046,"California","Car",2673531631.38791
"Momentum",2046,"California","Light Truck",7361895483.15794
"Momentum",2046,"Colorado","Car",419822750.60908
"Momentum",2046,"Colorado","Light Truck",1187901636.08414
"Momentum",2046,"Connecticut","Car",262606289.945155
"Momentum",2046,"Connecticut","Light Truck",672896174.98113
"Momentum",2046,"Delaware","Car",72548160.6921019
"Momentum",2046,"Delaware","Light Truck",188886200.742412
"Momentum",2046,"District of Columbia","Car",47809450.7904752
"Momentum",2046,"District of Columbia","Light Truck",124437232.298214
"Momentum",2046,"Florida","Car",1558191696.90866
"Momentum",2046,"Florida","Light Truck",4053337107.018
"Momentum",2046,"Georgia","Car",748768085.89914
"Momentum",2046,"Georgia","Light Truck",1949451431.70507
"Momentum",2046,"Hawaii","Car",95203125.3674739
"Momentum",2046,"Hawaii","Light Truck",263862629.188317
"Momentum",2046,"Idaho","Car",134802580.280318
"Momentum",2046,"Idaho","Light Truck",382887057.396821
"Momentum",2046,"Illinois","Car",945152675.080449
"Momentum",2046,"Illinois","Light Truck",2314722818.27592
"Momentum",2046,"Indiana","Car",502474688.105258
"Momentum",2046,"Indiana","Light Truck",1232093839.00168
"Momentum",2046,"Iowa","Car",234550820.844202
"Momentum",2046,"Iowa","Light Truck",602281680.044284
"Momentum",2046,"Kansas","Car",208041188.169415
"Momentum",2046,"Kansas","Light Truck",534023136.367589
"Momentum",2046,"Kentucky","Car",315509805.858042
"Momentum",2046,"Kentucky","Light Truck",796164923.949769
"Momentum",2046,"Louisiana","Car",297939683.580321
"Momentum",2046,"Louisiana","Light Truck",794568230.538799
"Momentum",2046,"Maine","Car",105496787.763961
"Momentum",2046,"Maine","Light Truck",270562868.966071
"Momentum",2046,"Maryland","Car",440894529.354017
"Momentum",2046,"Maryland","Light Truck",1146516757.23731
"Momentum",2046,"Massachusetts","Car",517048115.656572
"Momentum",2046,"Massachusetts","Light Truck",1323844403.93591
"Momentum",2046,"Michigan","Car",758406547.820492
"Momentum",2046,"Michigan","Light Truck",1858836469.41166
"Momentum",2046,"Minnesota","Car",441459896.377138
"Momentum",2046,"Minnesota","Light Truck",1132201860.7451
"Momentum",2046,"Mississippi","Car",198724081.268052
"Momentum",2046,"Mississippi","Light Truck",501670920.968325
"Momentum",2046,"Missouri","Car",435928293.912137
"Momentum",2046,"Missouri","Light Truck",1118792809.49165
"Momentum",2046,"Montana","Car",81117177.9610483
"Momentum",2046,"Montana","Light Truck",230443687.77726
"Momentum",2046,"Nebraska","Car",143486349.277813
