"Scenario","Year","State","vehSize","total_kwh"
"Ambitious",2035,"Maryland","Light Truck",6613112585.03466
"Ambitious",2035,"Massachusetts","Car",2301646933.76409
"Ambitious",2035,"Massachusetts","Light Truck",7489246896.59452
"Ambitious",2035,"Michigan","Car",2939435431.06195
"Ambitious",2035,"Michigan","Light Truck",8748833069.79343
"Ambitious",2035,"Minnesota","Car",1708715175.64788
"Ambitious",2035,"Minnesota","Light Truck",5370106692.15965
"Ambitious",2035,"Mississippi","Car",754683199.544545
"Ambitious",2035,"Mississippi","Light Truck",2169674601.71389
"Ambitious",2035,"Missouri","Car",1696907355.30726
"Ambitious",2035,"Missouri","Light Truck",5330981296.22627
"Ambitious",2035,"Montana","Car",328582858.435528
"Ambitious",2035,"Montana","Light Truck",904308378.585373
"Ambitious",2035,"Nebraska","Car",524018374.388818
"Ambitious",2035,"Nebraska","Light Truck",1645945001.09194
"Ambitious",2035,"Nevada","Car",1301325549.08168
"Ambitious",2035,"Nevada","Light Truck",3563987794.61791
"Ambitious",2035,"New Hampshire","Car",400956286.002741
"Ambitious",2035,"New Hampshire","Light Truck",1306522543.67895
"Ambitious",2035,"New Jersey","Car",3878967280.76927
"Ambitious",2035,"New Jersey","Light Truck",10978636144.0753
"Ambitious",2035,"New Mexico","Car",639311618.432976
"Ambitious",2035,"New Mexico","Light Truck",1758387284.55889
"Ambitious",2035,"New York","Car",6357246592.68052
"Ambitious",2035,"New York","Light Truck",18018035897.1718
"Ambitious",2035,"North Carolina","Car",3616345487.90853
"Ambitious",2035,"North Carolina","Light Truck",9687884264.09834
"Ambitious",2035,"North Dakota","Car",191709602.858514
"Ambitious",2035,"North Dakota","Light Truck",601865602.354261
"Ambitious",2035,"Ohio","Car",3325545044.09047
"Ambitious",2035,"Ohio","Light Truck",9896448095.98704
"Ambitious",2035,"Oklahoma","Car",1216594411.14109
"Ambitious",2035,"Oklahoma","Light Truck",3443292312.10166
"Ambitious",2035,"Oregon","Car",1942788941.26594
"Ambitious",2035,"Oregon","Light Truck",4178549036.85014
"Ambitious",2035,"Pennsylvania","Car",3944538270.44252
"Ambitious",2035,"Pennsylvania","Light Truck",11184613789.4405
"Ambitious",2035,"Rhode Island","Car",307928721.712633
"Ambitious",2035,"Rhode Island","Light Truck",1003620695.23601
"Ambitious",2035,"South Carolina","Car",1621206035.10801
"Ambitious",2035,"South Carolina","Light Truck",4366866756.0968
"Ambitious",2035,"South Dakota","Car",225996692.098149
"Ambitious",2035,"South Dakota","Light Truck",709581222.843547
"Ambitious",2035,"Tennessee","Car",2113057974.2936
"Ambitious",2035,"Tennessee","Light Truck",6035003661.06422
"Ambitious",2035,"Texas","Car",10235004074.0815
"Ambitious",2035,"Texas","Light Truck",28843206624.7399
"Ambitious",2035,"Utah","Car",1269921137.91836
"Ambitious",2035,"Utah","Light Truck",3482167116.12637
"Ambitious",2035,"Vermont","Car",220353548.722086
"Ambitious",2035,"Vermont","Light Truck",716754417.362594
"Ambitious",2035,"Virginia","Car",3217330520.58561
"Ambitious",2035,"Virginia","Light Truck",8573806350.89777
"Ambitious",2035,"Washington","Car",4224118619.01959
"Ambitious",2035,"Washington","Light Truck",9039405193.35824
"Ambitious",2035,"West Virginia","Car",479058474.680525
"Ambitious",2035,"West Virginia","Light Truck",1298622620.17412
"Ambitious",2035,"Wisconsin","Car",1699193062.71136
"Ambitious",2035,"Wisconsin","Light Truck",5056658616.04354
"Ambitious",2035,"Wyoming","Car",156464306.152966
"Ambitious",2035,"Wyoming","Light Truck",431237143.06666
"Ambitious",2036,"Alabama","Car",1646238167.76201
"Ambitious",2036,"Alabama","Light Truck",4726472640.15722
"Ambitious",2036,"Alaska","Car",284931221.806565
"Ambitious",2036,"Alaska","Light Truck",625256066.699312
"Ambitious",2036,"Arizona","Car",3053449406.37155
"Ambitious",2036,"Arizona","Light Truck",8366157182.59639
"Ambitious",2036,"Arkansas","Car",974651241.544859
"Ambitious",2036,"Arkansas","Light Truck",2782204989.48133
"Ambitious",2036,"California","Car",27482348428.3854
"Ambitious",2036,"California","Light Truck",58689040069.3014
"Ambitious",2036,"Colorado","Car",2777486930.50233
"Ambitious",2036,"Colorado","Light Truck",7594247179.6071
"Ambitious",2036,"Connecticut","Car",1257614714.27199
"Ambitious",2036,"Connecticut","Light Truck",4092743646.54171
"Ambitious",2036,"Delaware","Car",418169794.509135
"Ambitious",2036,"Delaware","Light Truck",1121875806.96276
"Ambitious",2036,"District of Columbia","Car",283645881.977012
"Ambitious",2036,"District of Columbia","Light Truck",759077888.872486
"Ambitious",2036,"Florida","Car",9890686493.97196
"Ambitious",2036,"Florida","Light Truck",26424954296.7886
"Ambitious",2036,"Georgia","Car",4475940171.923
"Ambitious",2036,"Georgia","Light Truck",12008640089.7683
"Ambitious",2036,"Hawaii","Car",731883502.423567
"Ambitious",2036,"Hawaii","Light Truck",1582588319.31081
"Ambitious",2036,"Idaho","Car",682920613.205573
"Ambitious",2036,"Idaho","Light Truck",1877172184.41391
"Ambitious",2036,"Illinois","Car",4631801145.80481
"Ambitious",2036,"Illinois","Light Truck",13754282457.3767
"Ambitious",2036,"Indiana","Car",2241199764.80583
"Ambitious",2036,"Indiana","Light Truck",6655502681.34066
"Ambitious",2036,"Iowa","Car",975951474.187084
"Ambitious",2036,"Iowa","Light Truck",3057286883.19668
"Ambitious",2036,"Kansas","Car",928148649.000009
"Ambitious",2036,"Kansas","Light Truck",2907681604.52082
"Ambitious",2036,"Kentucky","Car",1464493701.64594
"Ambitious",2036,"Kentucky","Light Truck",4204022936.77385
"Ambitious",2036,"Louisiana","Car",1430138868.20182
"Ambitious",2036,"Louisiana","Light Truck",4086765500.61345
"Ambitious",2036,"Maine","Car",447092488.106517
"Ambitious",2036,"Maine","Light Truck",1456910428.10843
"Ambitious",2036,"Maryland","Car",2777491296.02426
"Ambitious",2036,"Maryland","Light Truck",7412977997.41631
"Ambitious",2036,"Massachusetts","Car",2602030233.20124
"Ambitious",2036,"Massachusetts","Light Truck",8459757385.32195
"Ambitious",2036,"Michigan","Car",3429324355.01636
"Ambitious",2036,"Michigan","Light Truck",10183694042.9762
"Ambitious",2036,"Minnesota","Car",1975331040.08639
"Ambitious",2036,"Minnesota","Light Truck",6188991057.88588
"Ambitious",2036,"Mississippi","Car",905734054.468171
"Ambitious",2036,"Mississippi","Light Truck",2606464250.39704
"Ambitious",2036,"Missouri","Car",1991376496.23175
"Ambitious",2036,"Missouri","Light Truck",6238749654.75577
"Ambitious",2036,"Montana","Car",387484953.78916
"Ambitious",2036,"Montana","Light Truck",1065399553.25935
"Ambitious",2036,"Nebraska","Car",618848697.514539
"Ambitious",2036,"Nebraska","Light Truck",1938682092.8295
"Ambitious",2036,"Nevada","Car",1449639919.23152
"Ambitious",2036,"Nevada","Light Truck",3965561518.02111
"Ambitious",2036,"New Hampshire","Car",463733238.150818
"Ambitious",2036,"New Hampshire","Light Truck",1510323796.93272
"Ambitious",2036,"New Jersey","Car",4296094133.94386
"Ambitious",2036,"New Jersey","Light Truck",12138617864.4535
"Ambitious",2036,"New Mexico","Car",748153503.700622
"Ambitious",2036,"New Mexico","Light Truck",2055746244.24305
"Ambitious",2036,"New York","Car",7319055274.46949
"Ambitious",2036,"New York","Light Truck",20723155108.081
"Ambitious",2036,"North Carolina","Car",4155955356.68355
"Ambitious",2036,"North Carolina","Light Truck",11183348455.3749
"Ambitious",2036,"North Dakota","Car",230031561.961453
"Ambitious",2036,"North Dakota","Light Truck",720525651.123476
"Ambitious",2036,"Ohio","Car",3906502996.11914
"Ambitious",2036,"Ohio","Light Truck",11600678266.8378
"Ambitious",2036,"Oklahoma","Car",1416562500.17677
"Ambitious",2036,"Oklahoma","Light Truck",4020550780.20837
"Ambitious",2036,"Oregon","Car",2167169578.91158
"Ambitious",2036,"Oregon","Light Truck",4686989549.09569
"Ambitious",2036,"Pennsylvania","Car",4592782998.81319
"Ambitious",2036,"Pennsylvania","Light Truck",13011889912.7589
"Ambitious",2036,"Rhode Island","Car",357344357.818978
"Ambitious",2036,"Rhode Island","Light Truck",1164117216.94119
"Ambitious",2036,"South Carolina","Car",1897151272.05806
"Ambitious",2036,"South Carolina","Light Truck",5130201978.31903
"Ambitious",2036,"South Dakota","Car",270835284.067988
"Ambitious",2036,"South Dakota","Light Truck",848378315.863978
"Ambitious",2036,"Tennessee","Car",2465653174.95678
"Ambitious",2036,"Tennessee","Light Truck",7055034448.90833
"Ambitious",2036,"Texas","Car",11693762617.0924
"Ambitious",2036,"Texas","Light Truck",33052698560.8129
"Ambitious",2036,"Utah","Car",1434545308.05868
"Ambitious",2036,"Utah","Light Truck",3929363843.87367
"Ambitious",2036,"Vermont","Car",247765695.691777
"Ambitious",2036,"Vermont","Light Truck",805203390.901538
"Ambitious",2036,"Virginia","Car",3635787574.34122
"Ambitious",2036,"Virginia","Light Truck",9736845562.23079
"Ambitious",2036,"Washington","Car",4610171492.43493
"Ambitious",2036,"Washington","Light Truck",9915177690.41286
"Ambitious",2036,"West Virginia","Car",572570667.348574
"Ambitious",2036,"West Virginia","Light Truck",1556922447.4146
"Ambitious",2036,"Wisconsin","Car",1989549575.226
"Ambitious",2036,"Wisconsin","Light Truck",5907879092.95473
"Ambitious",2036,"Wyoming","Car",187470641.331789
"Ambitious",2036,"Wyoming","Light Truck",516170905.513168
"Ambitious",2037,"Alabama","Car",1897004991.0362
"Ambitious",2037,"Alabama","Light Truck",5455756159.9503
"Ambitious",2037,"Alaska","Car",327102790.716006
"Ambitious",2037,"Alaska","Light Truck",720983018.809005
"Ambitious",2037,"Arizona","Car",3398616458.04912
"Ambitious",2037,"Arizona","Light Truck",9308495475.70891
"Ambitious",2037,"Arkansas","Car",1126707594.28672
"Ambitious",2037,"Arkansas","Light Truck",3222026106.83138
"Ambitious",2037,"California","Car",29009342988.9384
"Ambitious",2037,"California","Light Truck",62255131163.3336
"Ambitious",2037,"Colorado","Car",3032034469.04152
"Ambitious",2037,"Colorado","Light Truck",8284851803.87623
"Ambitious",2037,"Connecticut","Car",1410327106.05697
"Ambitious",2037,"Connecticut","Light Truck",4590464891.51283
"Ambitious",2037,"Delaware","Car",466216450.473402
"Ambitious",2037,"Delaware","Light Truck",1256428272.66707
"Ambitious",2037,"District of Columbia","Car",314557624.26279
"Ambitious",2037,"District of Columbia","Light Truck",846028707.448599
"Ambitious",2037,"Florida","Car",10900161367.8803
"Ambitious",2037,"Florida","Light Truck",29263285392.7071
"Ambitious",2037,"Georgia","Car",4989606844.61622
"Ambitious",2037,"Georgia","Light Truck",13446596214.3001
"Ambitious",2037,"Hawaii","Car",803970493.63129
"Ambitious",2037,"Hawaii","Light Truck",1747928591.96825
"Ambitious",2037,"Idaho","Car",781430408.062633
"Ambitious",2037,"Idaho","Light Truck",2147352300.10231
"Ambitious",2037,"Illinois","Car",5204410465.4553
"Ambitious",2037,"Illinois","Light Truck",15431944577.614
"Ambitious",2037,"Indiana","Car",2570078051.89706
"Ambitious",2037,"Indiana","Light Truck",7625324824.53921
"Ambitious",2037,"Iowa","Car",1126323755.71118
"Ambitious",2037,"Iowa","Light Truck",3523480766.97443
"Ambitious",2037,"Kansas","Car",1064278444.56353
"Ambitious",2037,"Kansas","Light Truck",3328988987.01708
"Ambitious",2037,"Kentucky","Car",1686408489.00081
"Ambitious",2037,"Kentucky","Light Truck",4849355264.79534
"Ambitious",2037,"Louisiana","Car",1658297281.10818
"Ambitious",2037,"Louisiana","Light Truck",4746343715.42708
"Ambitious",2037,"Maine","Car",508159228.777652
"Ambitious",2037,"Maine","Light Truck",1656486768.49836
"Ambitious",2037,"Maryland","Car",3049846689.17195
"Ambitious",2037,"Maryland","Light Truck",8178880356.9336
"Ambitious",2037,"Massachusetts","Car",2888831126.53091
"Ambitious",2037,"Massachusetts","Light Truck",9391994483.67419
"Ambitious",2037,"Michigan","Car",3902191990.07534
"Ambitious",2037,"Michigan","Light Truck",11575025932.9406
"Ambitious",2037,"Minnesota","Car",2232247148.38931
"Ambitious",2037,"Minnesota","Light Truck",6980445225.67362
"Ambitious",2037,"Mississippi","Car",1052441396.94803
"Ambitious",2037,"Mississippi","Light Truck",3032883904.65968
"Ambitious",2037,"Missouri","Car",2276291072.8884
"Ambitious",2037,"Missouri","Light Truck",7119717058.88711
"Ambitious",2037,"Montana","Car",444569347.830857
"Ambitious",2037,"Montana","Light Truck",1222042021.40829
"Ambitious",2037,"Nebraska","Car",710740852.423963
"Ambitious",2037,"Nebraska","Light Truck",2223206248.9481
"Ambitious",2037,"Nevada","Car",1590554563.17917
"Ambitious",2037,"Nevada","Light Truck",4348743083.86064
"Ambitious",2037,"New Hampshire","Car",524181828.847073
"Ambitious",2037,"New Hampshire","Light Truck",1707690718.2868
"Ambitious",2037,"New Jersey","Car",4689958230.35046
"Ambitious",2037,"New Jersey","Light Truck",13241050104.2823
"Ambitious",2037,"New Mexico","Car",853432021.350765
"Ambitious",2037,"New Mexico","Light Truck",2344357996.42467
"Ambitious",2037,"New York","Car",8243210475.86943
"Ambitious",2037,"New York","Light Truck",23338026054.7661
"Ambitious",2037,"North Carolina","Car",4673897627.13443
"Ambitious",2037,"North Carolina","Light Truck",12630889448.2738
"Ambitious",2037,"North Dakota","Car",267282863.47299
"Ambitious",2037,"North Dakota","Light Truck",836215023.115496
"Ambitious",2037,"Ohio","Car",4468323817.604
"Ambitious",2037,"Ohio","Light Truck",13256273657.2097
"Ambitious",2037,"Oklahoma","Car",1609675933.14485
"Ambitious",2037,"Oklahoma","Light Truck",4580795494.75471
"Ambitious",2037,"Oregon","Car",2380280170.20422
"Ambitious",2037,"Oregon","Light Truck",5175057699.34154
"Ambitious",2037,"Pennsylvania","Car",5217892562.74239
"Ambitious",2037,"Pennsylvania","Light Truck",14784361432.1107
"Ambitious",2037,"Rhode Island","Car",404953658.462042
"Ambitious",2037,"Rhode Island","Light Truck",1319623524.39838
"Ambitious",2037,"South Carolina","Car",2163461366.01453
"Ambitious",2037,"South Carolina","Light Truck",5872369602.01725
"Ambitious",2037,"South Dakota","Car",314420628.187494
"Ambitious",2037,"South Dakota","Light Truck",983703432.900164
"Ambitious",2037,"Tennessee","Car",2805891541.94985
"Ambitious",2037,"Tennessee","Light Truck",8045300222.49842
"Ambitious",2037,"Texas","Car",13092973459.5883
"Ambitious",2037,"Texas","Light Truck",37114754649.5978
"Ambitious",2037,"Utah","Car",1592010223.16576
"Ambitious",2037,"Utah","Light Truck",4358822747.23239
"Ambitious",2037,"Vermont","Car",273882151.307729
"Ambitious",2037,"Vermont","Light Truck",889989446.673463
"Ambitious",2037,"Virginia","Car",4034953457.58347
"Ambitious",2037,"Virginia","Light Truck",10856921888.8549
"Ambitious",2037,"Washington","Car",4970895456.02443
"Ambitious",2037,"Washington","Light Truck",10744672856.2558
"Ambitious",2037,"West Virginia","Car",663276463.803078
"Ambitious",2037,"West Virginia","Light Truck",1809102828.21028
"Ambitious",2037,"Wisconsin","Car",2270006821.84152
"Ambitious",2037,"Wisconsin","Light Truck",6733791358.27723
"Ambitious",2037,"Wyoming","Car",217617085.60027
"Ambitious",2037,"Wyoming","Light Truck",599008738.298088
"Ambitious",2038,"Alabama","Car",2138776036.48403
"Ambitious",2038,"Alabama","Light Truck",6163709687.03877
"Ambitious",2038,"Alaska","Car",367735842.805325
"Ambitious",2038,"Alaska","Light Truck",813952815.136288
"Ambitious",2038,"Arizona","Car",3726588691.61435
"Ambitious",2038,"Arizona","Light Truck",10209458373.3204
"Ambitious",2038,"Arkansas","Car",1273590111.98193
"Ambitious",2038,"Arkansas","Light Truck",3649454216.52433
"Ambitious",2038,"California","Car",30359179541.8704
"Ambitious",2038,"California","Light Truck",65492514355.1211
"Ambitious",2038,"Colorado","Car",3269573752.3467
"Ambitious",2038,"Colorado","Light Truck",8934212872.01304
"Ambitious",2038,"Connecticut","Car",1555743505.28666
"Ambitious",2038,"Connecticut","Light Truck",5067974102.65936
"Ambitious",2038,"Delaware","Car",511753351.672259
"Ambitious",2038,"Delaware","Light Truck",1385395984.79546
"Ambitious",2038,"District of Columbia","Car",343821188.54824
"Ambitious",2038,"District of Columbia","Light Truck",929271153.877952
"Ambitious",2038,"Florida","Car",11849198127.7206
"Ambitious",2038,"Florida","Light Truck",31966092094.6657
"Ambitious",2038,"Georgia","Car",5476213094.15183
"Ambitious",2038,"Georgia","Light Truck",14824409152.2988
"Ambitious",2038,"Hawaii","Car",871841131.745585
"Ambitious",2038,"Hawaii","Light Truck",1905526828.27093
"Ambitious",2038,"Idaho","Car",876264303.135604
"Ambitious",2038,"Idaho","Light Truck",2408741879.50385
"Ambitious",2038,"Illinois","Car",5750050922.98837
"Ambitious",2038,"Illinois","Light Truck",17041510642.6849
"Ambitious",2038,"Indiana","Car",2886549660.60028
"Ambitious",2038,"Indiana","Light Truck",8564364623.91131
"Ambitious",2038,"Iowa","Car",1271480573.51674
"Ambitious",2038,"Iowa","Light Truck",3975664942.99029
"Ambitious",2038,"Kansas","Car",1195343722.57174
"Ambitious",2038,"Kansas","Light Truck",3736622102.54005
"Ambitious",2038,"Kentucky","Car",1900285073.85522
"Ambitious",2038,"Kentucky","Light Truck",5475624474.43131
"Ambitious",2038,"Louisiana","Car",1878896231.72394
"Ambitious",2038,"Louisiana","Light Truck",5387846381.73878
"Ambitious",2038,"Maine","Car",566700383.29669
"Ambitious",2038,"Maine","Light Truck",1849120585.60493
"Ambitious",2038,"Maryland","Car",3304869729.50983
"Ambitious",2038,"Maryland","Light Truck",8905926576.76974
"Ambitious",2038,"Massachusetts","Car",3160056691.34497
"Ambitious",2038,"Massachusetts","Light Truck",10280765799.8
"Ambitious",2038,"Michigan","Car",4355684775.89519
"Ambitious",2038,"Michigan","Light Truck",12917946479.7765
"Ambitious",2038,"Minnesota","Car",2477925990.62373
"Ambitious",2038,"Minnesota","Light Truck",7741260610.74454
"Ambitious",2038,"Mississippi","Car",1194299138.25874
"Ambitious",2038,"Mississippi","Light Truck",3447862147.16212
"Ambitious",2038,"Missouri","Car",2550243250.85347
"Ambitious",2038,"Missouri","Light Truck",7971025495.9854
"Ambitious",2038,"Montana","Car",499597950.541654
"Ambitious",2038,"Montana","Light Truck",1373776641.74937
"Ambitious",2038,"Nebraska","Car",799269776.960591
"Ambitious",2038,"Nebraska","Light Truck",2498658347.09578
